px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
102.262	17.3766	29.434	-1.36754	-3.07551	102.776	15.1195	103.119	15.4967	1.11708	-0.508169	2.68445
83.7334	12.8993	29.434	-4.44305	-3.07551	104.114	15.2708	104.244	15.0064	1.19469	-0.498349	0
103.37	16.8793	29.0686	-1.37058	-3.04057	103.905	14.7607	104.244	15.0064	1.19469	-0.498349	4.07055
84.9409	12.1293	29.0686	-4.41115	-3.04057	105.541	14.4412	105.447	14.5293	1.28111	-0.481861	0
104.781	16.2479	28.4839	-1.38013	-3.03481	105.316	14.0026	105.447	14.5293	1.28111	-0.481861	5.2853
86.6625	11.7444	28.4839	-4.41494	-3.03481	106.831	14.0482	106.737	14.0724	1.37529	-0.457255	0
105.995	15.9016	28.4551	-1.3757	-3.03732	106.439	14.2401	106.737	14.0724	1.37529	-0.457255	4.52169
87.9205	11.3453	28.4551	-4.41302	-3.03732	108.084	13.6604	108.122	13.644	1.47592	-0.423202	0
107.652	15.4047	28.2971	-1.38174	-3.01263	108.131	13.6844	108.122	13.644	1.47592	-0.423202	6.554
89.5731	10.7262	28.2971	-4.39438	-3.01263	109.534	13.5714	109.606	13.2536	1.58144	-0.378583	0
108.98	14.8419	28.0291	-1.38703	-3.04735	109.388	13.1556	109.606	13.2536	1.58144	-0.378583	4.76668
91.1617	10.6793	28.0291	-4.43438	-3.04735	111.063	12.5814	111.196	12.9118	1.69008	-0.322574	0
110.953	14.3837	28.2347	-1.39226	-2.98319	111.426	12.9557	111.196	12.9118	1.69008	-0.322574	8.67223
92.7746	9.58015	28.2347	-4.37545	-2.98319	112.913	12.4877	112.893	12.6299	1.7999	-0.254723	0
112.479	13.9191	27.9641	-1.39267	-3.04167	112.797	12.8241	112.893	12.6299	1.7999	-0.254723	5.2871
94.6658	9.83292	27.9641	-4.43434	-3.04167	114.801	12.5506	114.699	12.4195	1.90891	-0.175007	0
114.474	13.5733	28.7213	-1.39845	-2.97942	114.916	12.3187	114.699	12.4195	1.90891	-0.175007	8.97938
95.939	8.75586	28.7213	-4.37786	-2.97942	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683	0
116.531	13.1027	28.5732	-1.3979	-3.00399	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683	7.80799
98.1799	8.61921	28.5732	-4.40189	-3.00399	118.953	12.0009	118.628	12.2586	2.11648	0.0177712	0
118.518	13.0047	29.6904	-1.40449	-2.99281	118.85	12.4063	118.628	12.2586	2.11648	0.0177712	8.3617
99.3726	8.31121	29.6904	-4.3973	-2.99281	120.695	12.2918	120.743	12.3289	2.21139	0.128528	0
120.626	12.7533	30.2443	-1.40915	-2.99506	120.934	12.1905	120.743	12.3289	2.21139	0.128528	8.25914
101.111	8.09094	30.2443	-4.40421	-2.99506	123.568	12.8297	122.95	12.5114	2.29835	0.246599	0
122.869	12.7891	31.2492	-1.41061	-2.97968	123.142	12.7694	122.95	12.5114	2.29835	0.246599	9.22221
102.644	7.814	31.2492	-4.39029	-2.97968	124.894	12.7743	125.242	12.8125	2.37624	0.369827	0
125.135	12.9284	32.2543	-1.40828	-2.98464	125.376	12.9964	125.242	12.8125	2.37624	0.369827	8.81011
104.291	7.80765	32.2543	-4.39292	-2.98464	127.853	13.3273	127.609	13.2365	2.44434	0.495787	0
127.281	13.082	33.3645	-1.41118	-2.99595	127.506	13.153	127.609	13.2365	2.44434	0.495787	7.90726
105.746	7.97455	33.3645	-4.40713	-2.99595	129.947	13.6963	130.042	13.7853	2.50232	0.621879	0
130.102	13.2827	34.6541	-1.42202	-2.95296	130.334	13.781	130.042	13.7853	2.50232	0.621879	11.586
107.506	7.65771	34.6541	-4.37498	-2.95296	132.092	14.507	132.53	14.458	2.55028	0.74543	0
132.33	13.6746	35.7385	-1.42013	-3.01206	132.447	14.3423	132.53	14.458	2.55028	0.74543	7.33042
109.289	8.62564	35.7385	-4.43219	-3.01206	135.074	15.0475	135.066	15.2513	2.58865	0.863795	0
134.905	14.196	37.1891	-1.41281	-2.95089	135.127	14.6575	135.066	15.2513	2.58865	0.863795	9.81335
110.701	7.88398	37.1891	-4.3637	-2.95089	137.561	16.2147	137.639	16.1592	2.61821	0.974442	0
137.648	14.8109	38.3101	-1.41705	-2.9932	137.653	16.5145	137.639	16.1592	2.61821	0.974442	9.21739
112.88	9.05277	38.3101	-4.41025	-2.9932	140.331	17.008	140.242	17.1733	2.63994	1.07503	0
140.251	15.9004	40.19	-1.40684	-2.958	140.305	17.5379	140.242	17.1733	2.63994	1.07503	9.4452
114.167	9.03339	40.19	-4.36484	-2.958	142.888	17.9918	142.868	18.2829	2.65497	1.16346	0
142.651	16.5502	41.2697	-1.41011	-3.01628	142.626	18.1458	142.868	18.2829	2.65497	1.16346	7.10964
116.12	10.4943	41.2697	-4.42639	-3.01628	145.392	19.1617	145.51	19.4754	2.66445	1.23795	0
145.733	17.6361	42.9579	-1.39887	-2.92847	145.789	19.3785	145.51	19.4754	2.66445	1.23795	11.2881
117.784	9.58321	42.9579	-4.32734	-2.92847	148.251	20.4754	148.163	20.7364	2.66951	1.29702	0
148.375	18.3538	44.0154	-1.41764	-3.04825	148.146	20.9376	148.163	20.7364	2.66951	1.29702	7.18378
120.217	12.626	44.0154	-4.46589	-3.04825	150.686	22.1142	150.825	22.0502	2.67111	1.33953	0
150.663	19.8548	45.6852	-1.38158	-2.94778	150.649	21.8148	150.825	22.0502	2.67111	1.33953	7.42446
